sample_id,anno,codice_caseificio,data_seduta,path_fetta_primaria,path_grana_primaria,caption,n_attributi_usati,n_panelisti,tokens_usati,timestamp_generazione
TN307_2020-12-02,2020,TN307,2020-12-02,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-02_Seduta_13/P2_TN307_337_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-02_Seduta_13/P2_TN307_337_GRANA_A.bmp,Il profumo è assente. Il sapore presenta una nota di amaro — difetto. La texture è ingozza. Il colore della pasta è un po' saturo come giallo. Lo spessore della crosta è caratterizzato da un'unghia molto ampia.,4,2,925,2026-03-09T18:00:26.826080
TN310_2018-11-07,2018,TN310,2018-11-07,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P4a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P4a_310_grana.bmp,"Il profumo è caratterizzato da una nota fruttata di mela, accompagnata da un leggero odore di stantio e da sentori di marcio e fermentato, con una leggera pungente insilato. Il sapore si presenta con una piccantezza acre in gola e un profilo umami, leggermente salato e acido, con una dolcezza sapida che risalta. L'aroma è dominato da note di vegetale fermentato e cotto, con accenni di brodo e dado. La texture è asciutta e granulosa, con cristalli evidenti, sebbene presenti anche una certa elasticità. La struttura della pasta mostra una frattura irregolare e una grana grossa, con avvallamenti e striature centrali. Il colore della pasta è carico, con tonalità più scure al centro e aloni rosati, mentre lo spessore della crosta è regolare, misurato intorno a 0,8 cm.",7,8,1560,2026-03-09T18:00:33.486652
TN330_2018-10-31,2018,TN330,2018-10-31,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P6a_330_grana.bmp,"Il profumo è intenso ed equilibrato, con piacevoli note di latte cotto, burro e brodo, accompagnate da un leggero sentore di ossidato e di erba fermentata. Il sapore risulta dolce e sapido, con una sapidità contenuta e una carenza di piccantezza, presentando anche un leggero amaro salato e un eccesso di umami — difetto. L'aroma è meno complesso rispetto al profumo, con note di burro fuso e crosta di pane, ma appare un po' piatto. La texture è mediamente granulosa, compatta e un po' umida, con una certa gommosità e presenza di microcristalli. La struttura della pasta mostra una frattura regolare e una microocchiatura, con una consistenza stirata e irregolare al centro. Il colore della pasta tende al chiaro, con un alone centrale non carico ma evidente. Lo spessore della crosta è medio, variando tra 7 e 15 mm, con spigoli pronunciati.",7,11,1919,2026-03-09T18:00:39.556456
TN330_2021-01-20,2020,TN330,2021-01-20,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_GRANA_A.bmp,"Il profumo è caratterizzato da buona intensità. Il sapore presenta un'acidità e un'amarezza più spiccati, con una sapidità che risulta forse insufficiente e poco carattere. L'aroma è descritto come anonimo. La texture mostra una profonda fessurazione centrale accompagnata da altre più piccole su un lato, con grosse fessurazioni e enormi spacchi; la pasta appare slegata con microocchiatura e presenta un grosso spacco centrale. Il colore della pasta non è paglierino. Lo spessore della crosta è definito come unghia importante.",6,7,1104,2026-03-09T18:00:44.446101
TN311_2019-02-13,2018,TN311,2019-02-13,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P4a_311_grana.bmp,"Il profumo è caratterizzato da una media intensità di latte e panna, con note vegetali e di brodo, accompagnate da sentori di burro fresco e una leggera tostatura. Il sapore presenta una buona acidità e sapidità, con una piccantezza media che si integra con un accento di umami, sebbene la dolcezza risulti coperta. L'aroma è intenso, con sentori di latte acidificato e yogurt, accompagnati da note di fermentato e brodo. La texture è friabile e solubile, con una certa asciuttezza che lascia una sensazione sabbiosa in bocca, mentre la struttura della pasta mostra una frattura non omogenea, con una grana grossa e cristalli visibili. Il colore della pasta è giallo carico, omogeneo ma con un leggero alone centrale. Lo spessore della crosta è sottile, con irregolarità nel colore.",7,10,1780,2026-03-09T18:00:50.312620
TN307_2019-03-13,2018,TN307,2019-03-13,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P3a_307_grana.bmp,"Il profumo è caratterizzato da una lieve intensità, con note di brodo vegetale, panna e burro, ma presenta anche una certa pungenza e un odore negativo di putrido in alcune porzioni. Il sapore si distingue per una dolcezza predominante, accompagnata da una leggera acidità e amaro, con una piccantezza appena percettibile, risultando complessivamente scarno e poco sapido. L'aroma è piacevole ma poco tipico del grana, con sentori di panna acida e burro fresco, sebbene non del tutto positivo. La texture è morbida e pastosa, con una presenza limitata di cristalli, mentre la struttura della pasta mostra una frattura regolare e una grana grossolana, con cristalli ben visibili. Il colore della pasta è chiaro e omogeneo, tendente al paglierino. Lo spessore della crosta è di circa 1 cm, risultando abbastanza sottile.",7,11,1887,2026-03-09T18:00:56.913239
TN314_2020-01-08,2019,TN314,2020-01-08,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P3a_TN314_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-08_Seduta_18/P3a_TN314_Grana.bmp,"Il profumo è balsamico, mentre il sapore presenta molte note ma non omogenee. L'aroma si caratterizza per una nota vegetale balsamica. La texture risulta poco friabile, con una struttura della pasta che mostra tre fratture profonde e altre più piccole, accompagnate dal segno dell'ago, con pasta di colore rosato e cristallini, evidenziando anche una presenza di ossidazione interna. Il colore della pasta si presenta rosato, in particolare attorno all'ago e in corrispondenza di una bollatura allungata.",6,4,1096,2026-03-09T18:01:00.255718
TN313_2019-03-06,2018,TN313,2019-03-06,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P4a_313_grana.bmp,"Il profumo è intenso, con note di latte cotto forte, panna e un leggero sentore di bruciato, accompagnato da un accenno di fruttato e nocciola. Il sapore risulta salato e piccante, con una sapidità eccessiva che pizzica troppo, mentre l'amaro e l'acido si fanno sentire in modo marcato. L'aroma presenta richiami al latte cotto e alla crosta di formaggio, ma è disturbato da una nota non piacevole simile al gorgonzola. La texture è caratterizzata da una buona friabilità e una microstruttura fine, anche se risulta poco solubile in alcune parti. La struttura della pasta mostra una microocchiatura non regolare e una frattura irregolare, con zone stirate e una certa irregolarità. Il colore della pasta è giallo chiaro, con tendenze al grigio verde e un alone centrale più carico. Lo spessore della crosta è medio, con una variazione tra piatti e scalzi, risultando mediamente fine.",7,10,1806,2026-03-09T18:01:07.216724
TN313_2020-03-04,2019,TN313,2020-03-04,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P4a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/V bimestre/2020-03-04_Seduta_25/P4a_TN313_Grana.bmp,"Il profumo è caratterizzato da una nota fruttata intensa. Il sapore risulta leggermente sapido, conferendo una piacevole complessità al palato. L'aroma è ricco di sentori fruttati, che arricchiscono l'esperienza gustativa. La texture è ingozza, mentre la struttura della pasta presenta disidratazione a zone e una zona sottocrosta gessata.",4,4,963,2026-03-09T18:01:10.019923
TN319_2021-02-24,2020,TN319,2021-02-24,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-24_Seduta_23/P6_TN319_551_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-24_Seduta_23/P6_TN319_551_GRANA_A.bmp,"Il profumo è caratterizzato da una nota di alcool. Il sapore risulta allappante, mentre l'aroma è descritto come non piacevole e persistente, con la presenza di molti cristalli nei pezzi in cui non è stata valutata la texture. La texture è compatta e anche adesiva.",5,4,988,2026-03-09T18:01:13.024560
TN306_2018-10-31,2018,TN306,2018-10-31,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_grana.bmp,"Il profumo è caratterizzato da una nota di brodo vegetale dominante, con sentori di burro fuso e una leggera crosta pungente, ma presenta anche elementi di tostatura e gomma bruciata, risultando non equilibrato e con alcune note difettose. Il sapore si distingue per un umami evidente, con un buon equilibrio tra le diverse note, ma con una leggera piccantezza e un amaro che emerge, rendendolo anonimo in alcune percezioni. L'aroma è poco caratteristico, con richiami a sedano e brodo vegetale, e una nota di panna, ma non risulta piacevole, con sentori di lessato e una persistente puzza. La texture è granulosa e solubile, con un buon equilibrio tra microstruttura e cristalli, anche se presenta una certa durezza e scarsa solubilità. La struttura della pasta è mista, granulosa e ruvida, con fratture regolari e una buona presenza di grana. Il colore della pasta è carico, con un alone più scuro al centro e una fascia più chiara sotto un piatto. Lo spessore della crosta è medio, con variazioni di spessore che raggiungono i 15 mm sugli spigoli.",7,11,1904,2026-03-09T18:01:19.083224
TN306_2021-01-20,2020,TN306,2021-01-20,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P2_TN306_373_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P2_TN306_373_GRANA_A.bmp,"Il profumo è caratterizzato da una sfumatura bruciata. Il sapore si presenta con una compresenza di note dolci e amare, con un amaro prevalente e una percezione di acerbo, risultando quindi non ancora pronto. L'aroma rivela una nota di fumo. La texture è caratterizzata da un solo taglio e da una piccola fessura. Il colore della pasta è giallo pallido, con una parte che tende al nocciola.",5,5,1038,2026-03-09T18:01:22.492694
TN302_2022-06-22,2021,TN302,2022-06-22,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-06-22_Seduta_30/P1a_TN302_248_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-06-22_Seduta_30/P1a_TN302_248_Grana.bmp,Il sapore è insipido! La texture presenta una presunta struttura stirata.,3,3,859,2026-03-09T18:01:24.494501
TN311_2022-02-02,2021,TN311,2022-02-02,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-02-02_Seduta_15/P4a_TN311_435_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-02-02_Seduta_15/P4a_TN311_435_grana.bmp,"Il profumo è assente. Il sapore risulta buono, con una leggera nota di piccantezza. L'aroma si presenta con una complessità interessante, ma non particolarmente pronunciata. La texture è asciutta. La struttura della pasta mostra una grana grossolana e appare un po' asciutta. Il colore della pasta tende verso uno scalzo con sfumature rosato marrone, mentre un altro scalzo presenta un colore carico; si nota anche una disidratazione su un lato e una fascia rossa sotto lo scalzo. Lo spessore della crosta varia, con uno scalzo che risulta bruttissimo e un altro più pronunciato.",4,5,1076,2026-03-09T18:01:28.367469
TN306_2018-09-26,2018,TN306,2018-09-26,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-26/P3a_306_grana.bmp,"Il profumo è caratterizzato da note di cotto, latte cotto e burro, con un'intensità che richiama anche sentori di nocciola e leggeri toni tostati. Il sapore si presenta dolce e sapido, con una predominanza di salato e una punta di acidità, risultando abbastanza equilibrato, anche se alcuni panelisti segnalano una sovrastante salinità. L'aroma è abbastanza equilibrato, con richiami a verdure cotte e un leggero sentore di fermentato. La texture è granulosa e mediamente umida, con una sensazione finale di sabbietta dovuta alla presenza di cristalli. La struttura della pasta mostra una grana regolare, con microocchiature e una frattura centrale, mentre il colore della pasta è giallo paglierino, con zone più scure e una certa disomogeneità. Lo spessore della crosta è medio, con variazioni evidenti in alcune aree.",7,12,1852,2026-03-09T18:01:33.734067
TN313_2020-01-22,2019,TN313,2020-01-22,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P3a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-22_Seduta_20/P3a_TN313_Grana.bmp,"Il profumo è di media intensità, con profumi tipici e una complessità apprezzabile. Il sapore presenta molteplici sfumature, con una nota dolce e una leggera salinità, ma si percepisce anche una sensazione bruciante. L'aroma offre una buona intensità retroolfattiva, simile a quella del profumo. La texture è poco friabile e granulosa, ma ben solubile, con la presenza di cristalli. La struttura della pasta mostra molti strappi, con dimensioni variabili tra 2 e 4 cm.",5,3,1079,2026-03-09T18:01:37.042417
TN323_2020-10-28,2020,TN323,2020-10-28,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-10-28_Seduta_09/P5A_TN323_357_FETTA.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-10-28_Seduta_09/P5A_TN323_357_GRANA.bmp,"Il profumo è poco intenso e poco complesso, con una nota di kiwi. Il sapore presenta una prevalenza di sale, risultando forse un po' insipido. L'aroma è poco complesso, con una predominanza di sentori lattici. La texture è compatta. La struttura della pasta mostra una grande area spagnola centrale. Il colore della pasta è paglierino ai lati e giallo chiaro al centro.",6,5,1025,2026-03-09T18:01:39.613076
