id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
887,OK,"Il campione è duro, compatto, con grana fine, pochi cristalli e una solubilità abbastanza presente.","duro, compatto, grana fine, pochi cristalli, abbastanza solubile","duro, compatto, grana fine, pochi cristalli, abbastanza solubile",2018,C0F,TG_14
888,OK,"Il campione presenta grana e cristalli evidenti, con una solubilità abbastanza buona.",grana e cristalli evidenti abbastanza sol,grana e cristalli evidenti abbastanza sol,2018,C0F,Q_09
889,OK,Il campione è duro e poco friabile.,duro e poco friabile,duro e poco friabile,2018,C0F,TG_13
890,FUORI_ATTRIBUTO,"I granuli di tirosina sono moderati, con una leggera gommosità e una friabilità e solubilità leggera.",granuli si tirosina MODERATI;gommoso LEGGERO;friabilità e solubilità LEGGERO,granuli si tirosina MODERATI;gommoso LEGGERO;friabilità e solubilità LEGGERO,2018,C0F,Q_02
891,OK,Il campione è compatto e poco friabile.,"compatto, poco friabile","compatto, poco friabile",2018,C0F,TG_19
892,OK,"Il campione presenta cristalli, è friabile ma troppo morbido al morso.",cristalli presenti. friabile ma troppo morbido al morso,cristalli presenti. friabile ma troppo morbido al morso,2018,C0F,TG_04
893,OK,"Il campione è secco e farinoso, con buoni cristalli e una media solubilità.","secco e farinoso, buoni i cristalli, media solubilit'","secco e farinososo, buoni i cristalli, media solubilit'",2018,C0F,TG_11
894,OK,"Il campione è molto cedevole, con molti microcristalli, solubile e una leggera sabbiosità.","molto cedevole, molti microcristalli, solubile, leggera sabbiosit'","molto cedevole, molti microcristalli, solubile, leggera sabbiosit'",2018,C0G,TG_20
895,OK,"Il campione è morbido, friabile, con grana fine e solubile, pochi cristalli e tende a impastare.","morbido, friabile, grana fine e solubile, pochi cristalli, tende a impastare","morbido, friabile, grana fine e solubile, pochi cristalli, tende a impastare",2018,C0G,TG_14
896,OK,Il campione è friabile e presenta cristalli.,friabile con cristalli,friabile con cristalli,2018,C0G,Q_09
897,FUORI_ATTRIBUTO,È troppo tenero e presenta cristalli.,troppo tenero cristalli,troppo tenero cristalli,2018,C0G,TG_26
898,FUORI_ATTRIBUTO,"È molle, pastoso e asciutto.",molle e pastoso e asciutto,molle e pastoso e asciutto,2018,C0G,TG_13
899,FUORI_ATTRIBUTO,"La friabilità e la solubilità sono forti, con una presenza moderata di tirosina.",friabilità e solubilità FORTE;tirosina MODERATA,friabilità e solubilità FORTE;tirosina MODERATA,2018,C0G,Q_02
900,OK,"Il campione è friabile, abbastanza solubile e potrebbe essere più granuloso.","friabile, abastanza solubile, potrebbe essere più granuloso","friabile, abastanza solubile, potrebbe essere più granuloso",2018,C0G,TG_19
901,OK,"Il campione presenta una pasta friabile, con una buona consistenza al tatto.",friabile,friabile,2018,C0G,TG_05
902,OK,"Il campione è estremamente friabile, con una struttura molto fine e una giusta adesività. I cristalli sono fini.",non asciutto. estremamente friabile. struttura molto fine. giusta adesivita'. cristalli fini,non asciutto. estremamente friabile. struttura molto fine. giusta adesivita'. cristalli fini,2018,C0G,TG_04
903,OK,Il campione è friabile e presenta una buona presenza di cristalli.,friabile ma con buona presenza di cristalli,friabile ma con buona presenza di cristalli,2018,C0G,TG_11
904,OK,"Il campione ha una durezza mediamente alta, è granuloso e solubile, con una media presenza di microcristalli.","mediamente dura, granulosa, solubile, con media presenza di microcristalli","mediamente dura, granulosa, solubile, con media presenza di microcristalli",2018,C0M,TG_20
905,OK,"Il campione è compatto, con grana inesistente, asciutto e tende a impastare, con cristalli poco percepibili.","comaptto, grana inesistente, asciutto e impasta, cristalli poco percepibili","comaptto, grana inesistente, asciutto e impasta, cristalli poco percepibili",2018,C0M,TG_14
906,OK,Il campione tende a impastare e lascia un residuo polveroso; la grana è poco evidente ma presenta qualche cristallo.,tende a impastare e lasciare residuo polveroso  grana poco evidente ma qualche cristallo,tende a impastare e lasciare residuo polveroso  grana poco evidente ma qualche cristallo,2018,C0M,Q_09
907,OK,"Il campione è molto morbido, con una consistenza tenera.",molto morbido,molto morbido,2018,C0M,TG_26
908,OK,"Il campione presenta una consistenza pastosa, simile a una crema.",pastoso,pastoso,2018,C0M,TG_13
909,OK,"Il campione mostra una forte presenza di friabilità, solubilità e cristalli di tirosina.","friabilita, solubilita e tirosina FORTE","friabilita, solubilita e tirosina FORTE",2018,C0M,Q_02
910,OK,"Il campione è compatto, solubile, poco granuloso e presenta umidità.","compatto, solubile, poco granuloso, umido","compatto, solubile, poco granuloso, umido",2018,C0M,TG_19
911,OK,"Il campione ha una discreta friabilità, con una pasta comunque morbida. Nel finale impasta la bocca e i cristalli sono percepiti.",discreta friabilita' di una pasta comunque morbia. nel finale impasta la bocca. cristalli percepiti,discreta friabilita' di una pasta comunque morbia. nel finale impasta la bocca. cristalli percepiti,2018,C0M,TG_04
912,OK,"Il campione presenta una microstruttura scarsissima, diventando quasi crema in bocca.","microstruttura scarsissima, diventa quasi crema in bocca","microstruttura scarsissima, diventa quasi crema in bocca",2018,C0M,TG_11
913,OK,"Il campione è cedevole, poco granuloso e presenta pochi microcristalli.","cedevole, poco granulosa, pochi microcristalli","cedevole, poco granulosa, pochi microcristalli",2018,C0N,TG_20
914,OK,"Il campione è duro, compatto, poco friabile, con grana finissima e asciutto.","duro, compatto ,poco friabile , grana finissima, asciutto,","duro, compatto ,poco friabile , grana finissima, asciutto,",2018,C0N,TG_14
915,OK,"Il campione è granuloso, morbido e presenta cristalli evidenti.",granuloso morbido e cristalli evidenti,granuloso morbido e cristalli evidenti,2018,C0N,Q_09
916,OK,Il campione è poco friabile e solubile.,poco friabile e solubile,poco friabile e solubile,2018,C0N,TG_13
917,OK,"Il campione presenta assenza di tirosina, con una friabilità e solubilità moderate.",tirosina ASSENTE;friabilità e solubilità MODERATA,tirosina ASSENTE;friabilità e solubilità MODERATA,2018,C0N,Q_02
918,OK,"Il campione è compatto, quasi gommoso e deformabile, non friabile.","compatto, quasi gommoso e deformabile, non friabile","compatto, quasi gommoso e deformabile, non friabile",2018,C0N,TG_19
919,OK,Il campione ha una struttura non fine e i cristalli non sono percepiti.,Struttura non fine. cristalli non percepiti,Struttura non fine. cristalli non percepiti,2018,C0N,TG_04
920,OK,"Il campione presenta una microstruttura scarsa, ma nel complesso è solubile.",microstruttura scarsa ma nel complesso solubile,microstruttura scarsa ma nel complesso solubile,2018,C0N,TG_11
921,FUORI_ATTRIBUTO,"È morbido e ha poca grana, impasta poco e ha pochi cristalli.",morbido e poco grana impasta poco sol pochi crist,morbido e poco grana impasta poco sol pochi crist,2018,C0A,Q_09
922,OK,"Il campione presenta una pasta morbida, con una friabilità non perfetta e cristalli di tirosina ben sviluppati, risultando liquescente nel finale di bocca.","morbido, non prefetta la friabilita' . cristalli anche grossi. liquescente nel finale di bocca","morbido, non prefetta la friabilita' . cristalli anche grossi. liquescente nel finale di bocca",2018,C0A,TG_04
923,OK,Il campione ha una consistenza pastosa e presenta pochi cristalli.,pastoso;pochi cristalli;,pastoso;pochi cristalli;,2018,C0A,TG_05
924,OK,"Il campione è pastoso, poco solubile, ma con buoni cristalli.","pastoso, poco solubile, buoni i cristalli","pastoso, poco solubile, buoni i cristalli",2018,C0A,TG_11
925,OK,"Il campione presenta una texture leggermente asciutta, che contribuisce a una sensazione di freschezza.",legg asciutto,legg asciutto,2018,C0A,TG_12
926,OK,"Il campione è solubile, mostrando una buona capacità di sciogliersi in bocca.",solubile,solubile,2018,C0A,TG_13
927,OK,Il campione è poco solubile e non presenta cristalli di tirosina.,"poco solubile, no tirosina","poco solubile, no tirosina",2018,C0A,TG_15
928,OK,"Il campione è morbido, si liquefa velocemente e lascia la bocca pulitissima.","morbito, si liquefa velocemente e lascia la bocca pulitissima","morbito, si liquefa velocemente e lascia la bocca pulitissima",2018,C0A,TG_35
929,OK,"Il campione è asciutto e granuloso, con cristalli che lasciano un residuo.",asciutto gramuloso cristalli lascia residuo,asciutto gramuloso cristalli lascia residuo,2018,C0B,Q_09
930,OK,"Il campione presenta molti cristalli, è friabile finemente senza essere asciutto e lascia la bocca farinososa ma pulita.","tanti cristalli, friabile finemente senza essere asciutto. lascia bocca farinosa ma pulita","tanti cristalli, friabile finemente senza essere asciutto. lascia bocca farinososa ma pulita",2018,C0B,TG_04
931,OK,Il campione è poco umido e presenta pochi cristalli.,"poco umido, pochi cristalli","poco umido, pochi cristalli",2018,C0B,TG_11
932,OK,Il campione è molto asciutto e duro.,"molto asciutto, duro","molto asciutto, duro",2018,C0B,TG_12
933,OK,Il campione è asciutto e poco solubile.,"asciutto, poco solubile.","asciutto, poco solubile.",2018,C0B,TG_13
934,OK,Il campione ha una consistenza granulosa e presenta poca tirosina.,"granulosa, poca tirosina","granulosa, poca tirosina",2018,C0B,TG_15
935,OK,"Il campione è sabbioso, con molti cristalli e frammenti scarsamente solubili.",sabbioso con moltri cristalli e frammenti scarsamente solubili,sabbioso con moltri cristalli e frammenti scarsamente solubili,2018,C0B,TG_35
936,OK,"Il campione è morbido e grasso, con cristalli.",morbido grasso cristalli,morbido grasso cristalli,2018,C0C,Q_09
937,OK,"Il campione è morbido al morso, molle e pastoso al palato, con tanti cristalli.","morbido al morso, molle e pastoso al palato. tanti cristalli","morbido al morso, molle e pastoso al palato. tanti cristalli",2018,C0C,TG_04
938,OK,Il campione è troppo morbido e pastoso.,troppo morbido e pastoso;,troppo morbido e pastoso;,2018,C0C,TG_05
939,OK,Il campione è morbido ma presenta cristalli.,morbido ma con critalli,morbido ma con critalli,2018,C0C,TG_11
940,OK,Il campione ha una media adesività e presenta tirosina percepita.,"media adesivita-, tirosia percepita","media adesivita-, tirosia percepita",2018,C0C,TG_15
941,FUORI_ATTRIBUTO,Lascia la bocca abbastanza pulita.,lascia la bocca abbastanza pulita,lascia la bocca abbastanza pulita,2018,C0C,TG_35
942,OK,"Il campione presenta una pasta pastosa con poca granulosità, cristalli evidenti ma una solubilità sabbiosa alla fine.",pastoso impasta poca grana cristalli evidenti ma poco sol sabbioso alla fine,pastoso impasta poca grana cristalli evidenti ma poco sol sabbioso alla fine,2018,C0E,Q_09
943,OK,"Il campione risulta umido e tenero, con una sensazione di impasto nella bocca nel finale.","umido, tenero. nel finale impasta la bocca","umido, tenero. nel finale impasta la bocca",2018,C0E,TG_04
944,FUORI_ATTRIBUTO,È morbido e abbastanza inconsistente.,"morbido, abbastanza inconsistente","morbido, abbastanza inconsistente",2018,C0E,TG_11
945,OK,La struttura è molle e pastosa.,struttura molle e pastosa,struttura molle e pastosa,2018,C0E,TG_13
946,OK,"Il campione è un po' cedevole, con presenza di cristalli di tirosina.","un po- cedevole, presenza di tiosina","un po' cedevole, presenza di tiosina",2018,C0E,TG_15
947,OK,Lascia la bocca poco pulita e presenta diversi frammenti che non si sciolgono.,"lascia la bocca poco pulita, non si sciolgono diversi frammenti","lascia la bocca poco pulita, non si sciolgono diversi frammenti",2018,C0E,TG_35
948,OK,"Il campione impasta, è asciutto e poco solubile con pochi cristalli.",impasta asciutto poco solubile pochi cristalli,impasta asciutto poco solubile pochi cristalli,2018,C0H,Q_09
949,OK,"Il campione è friabile con una microstruttura grossolana e pochi cristalli, ma di grandi dimensioni.","Friabile. microstruttura grossolana. Pochi cristalli, grossi","Friabile. microstruttura grossolana. Pochi cristalli, grossi",2018,C0H,TG_04
950,OK,"La pasta è friabile e solubile, con buoni cristalli di tirosina ben sviluppati.","friabile e solubile, buoni i cristalli","friabile e solubile, buoni i cristalli",2018,C0H,TG_11
951,FUORI_ATTRIBUTO,È leggermente asciutto.,legg asciutto,legg asciutto,2018,C0H,TG_12
952,OK,"Il campione è leggermente adesivo, con presenza di cristalli di tirosina.","un po- madesiva, presenza di tirosina","un po' madesiva, presenza di tirosina",2018,C0H,TG_15
953,OK,Il campione è leggermente sabbioso e lascia la bocca poco pulita.,"leggermente sabbioso, lascia la bocca poco pulita","leggermente sabbioso, lascia la bocca poco pulita",2018,C0H,TG_35
954,OK,Il campione è morbido e presenta granulosità con cristalli.,morbido granoloso cristalli,morbido granoloso cristalli,2018,C0Q,Q_09
955,OK,"Il campione è friabile con una microstruttura non finissima, buona, e cristalli percepibili; umido il giusto.","friabile. microstruttura non finissima, buona. cristalli percepibili. umido il giusto","friabile. microstruttura non finissima, buona. cristalli percepibili. umido il giusto",2018,C0Q,TG_04
956,OK,"Buoni i cristalli, ottima solubilità.","buoni i cristalli, ottima solubitli'","buoni i cristalli, ottima solubitli'",2018,C0Q,TG_11
957,OK,"Il campione si presenta asciutto, conferendo una sensazione di secchezza al palato.",asciutto,asciutto,2018,C0Q,TG_12
958,OK,"Il campione è asciutto, farinoso e poco solubile.","asciutto, farino e poco solubile","asciutto, farinoso e poco solubile",2018,C0Q,TG_13
959,FUORI_ATTRIBUTO,È poco solubile.,poco solubile,poco solubile,2018,C0Q,TG_15
960,OK,Il campione è sabbioso e presenta numerosi cristalli.,"sabbioso e con presenza di numerosi cristalli,","sabbioso e con presenza di numerosi cristalli,",2018,C0Q,TG_35
961,FUORI_ATTRIBUTO,"La friabilità è scarsa, la solubilità è alta e i cristalli di tirosina sono scarsi.","friabilità scarsa, solubilità alta, cristalli tirosina scarsi","friabilità scarsa, solubilità alta, cristalli tirosina scarsi",2018,C0A,Q_02
962,FUORI_ATTRIBUTO,È granuloso con cristalli e poco solubile.,granuloso con cristalli poco solubile,granuloso con cristalli poco solubile,2018,C0A,Q_09
963,FUORI_ATTRIBUTO,"È troppo morbido, con una microstruttura media, non è friabile e non trovo cristalli.","morbido, troppo. microstruttura media. non firabile e i cristalli non li trovo","morbido, troppo. microstruttura media. non friabile e i cristalli non li trovo",2018,C0A,TG_04
964,FUORI_ATTRIBUTO,Il formaggio è pastoso e presenta pochi cristalli.,pastoso;pochi cristalli,pastoso;pochi cristalli,2018,C0A,TG_05
965,OK,Il campione presenta buoni cristalli e una buona solubilità.,"buoni cristalli, buona solubilit'","buoni cristalli, buona solubilit'",2018,C0A,TG_11
966,OK,"Il campione è compatto e poco granulare, con una consistenza abbastanza dura e asciutta, e pochi cristalli.","compatto e poco granulare, abbastanza duro e asciutto pochi cristalli.","compatto e poco granulare, abbastanza duro e asciutto pochi cristalli.",2018,C0A,TG_14
