attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Struttura della Pasta
Struttura_della_Pasta,TN326_2018-10-03,801.0,TN326,C0O,TG_13,2018-10-03,2018,FUORI_ATTRIBUTO,"È stirata, con qualche occhio, ma non è omogenea.","stiratairata, qualche occhio. Non omogenea","Stirata, qualche occhio. Non omogenea ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6
Struttura_della_Pasta,TN326_2018-10-03,802.0,TN326,C0O,TG_14,2018-10-03,2018,OK,"La pasta presenta alcune microocchiature e fratture sotto un piatto, evidenziando una certa irregolarità.",Alcune microocchiaturaro occhiatina e fratture della pastirataa sotto un piatto,Alcune micro occhiatina e fratture della pasta sotto un piatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.5
Struttura_della_Pasta,TN326_2018-10-03,803.0,TN326,C0O,TG_15,2018-10-03,2018,OK,"Sono presenti bocciature di 1-2 mm centrali e verso la crosta, con stirature e piccoli spacchi.","Bocciature 1_2 mm centrali e verso crostirataa, stiratariature , piccoli spacchi","Bocciature 1_2 mm centrali e verso crosta, striature , piccoli spacchi",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6
Struttura_della_Pasta,TN326_2018-10-03,804.0,TN326,C0O,TG_19,2018-10-03,2018,OK,La pasta mostra qualche occhiatura decisa e diversi stiramenti.,"Qualche occhiatura decisa, diversi stiratarappi,","Qualche occhiatura decisa, diversi strappi, ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6
Struttura_della_Pasta,TN326_2018-10-03,805.0,TN326,C0O,TG_20,2018-10-03,2018,OK,"La frattura non è ottimale, con ampie zone di grana poco profilata e tendenza alla stiratura, accompagnata da microocchiature.","Frattura  non molto ok, ampie zone con grana poco profilata  e tendenza alla stiratairatura presenza  di microocchiaturaro occhiature","Frattura  non molto ok, ampie zone con grana poco profilata  e tendenza alla stiratura presenza  di micro occhiature ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.4
Struttura_della_Pasta,TN326_2018-10-03,806.0,TN326,C0O,TG_24,2018-10-03,2018,OK,"La pasta mostra una bella grana, anche fine, con una frattura che risulta conforme.",Bella grana anche fine è frattura ok.,Bella grana anche fine è frattura ok.,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P5a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P5b_326_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.4
Struttura_della_Pasta,TN330_2018-10-03,807.0,TN330,C0Q,Q_02,2018-10-03,2018,OK,"La pasta è irregolare e gessata, ma non presenta macchie di umidità.",Irregolare gessata ma non per le macchie di umidità,Irregolare gessata ma non per le macchie di umidità ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6
Struttura_della_Pasta,TN330_2018-10-03,808.0,TN330,C0Q,Q_09,2018-10-03,2018,OK,"La pasta è irregolare con una zona centrale caratterizzata da fitti stiramenti, che sembra quasi sfilacciata.",Pastirataa irregolare con zona centrale con Fitti stiratarappi piccoli sembra quasi sfilacciata,Pasta irregolare con zona centrale con Fitti strappi piccoli sembra quasi realizzata ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,5.6
Struttura_della_Pasta,TN330_2018-10-03,809.0,TN330,C0Q,TG_04,2018-10-03,2018,OK,"La pasta è granulosa e un po' grossolana, con lieve stiratura centrale. La frattura è ottima, ma presenta punti bianchi bagnati attribuibili al cellophane.","granulosa, un po'  grossolana. Lieve stirataruttura centrale. Frattura ottima. Presenza di punti biancastirataro bagnati che attribuisco al cellophane e non castirataigo","Grandiosa, un po'  grossolana. Lieve struttura centrale. Frattura ottima. Presenza di punti biancastro bagnati che attribuisco al cellophane e non castigo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.4
Struttura_della_Pasta,TN330_2018-10-03,810.0,TN330,C0Q,TG_05,2018-10-03,2018,CONFORME,"Il campione è caratterizzato da un aspetto omogeneo, conforme agli standard di produzione.",Omogenea,Omogenea ,0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.5
Struttura_della_Pasta,TN330_2018-10-03,811.0,TN330,C0Q,TG_11,2018-10-03,2018,OK,"Sono presenti zone umide e più chiare, con una leggera frattura su un piatto.","Zone umide e più chiare ,leggera frattura su un piatto","Zone umide e più chiare ,leggera frattura su un piatto ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.1
Struttura_della_Pasta,TN330_2018-10-03,812.0,TN330,C0Q,TG_13,2018-10-03,2018,OK,La pasta è sfogliata e gessata.,"Sfogliata, gessata.","Sfogliata, gessata. ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,5.7
Struttura_della_Pasta,TN330_2018-10-03,813.0,TN330,C0Q,TG_14,2018-10-03,2018,OK,"La pasta presenta rigature nel senso del piatto, mentre la grana è omogenea.",rigatura nel senso del piatto altrimenti grana omogenea,Rigeneratrice nel senso del piatto altrimenti grana omogenea,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.5
Struttura_della_Pasta,TN330_2018-10-03,814.0,TN330,C0Q,TG_15,2018-10-03,2018,OK,Sono presenti piccoli spacchi e la grana non è bella.,"Piccoli spacchi, grana non bella","Piccoli spacchi, grana non bella ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.1
Struttura_della_Pasta,TN330_2018-10-03,815.0,TN330,C0Q,TG_19,2018-10-03,2018,OK,"La pasta è stirata al centro, con diversi microocchiature e stiramenti, risultando disomogenea.","stiratairata al centro, diversi microocchiaturaro stiratarappi, disomogenea","Stirata al centro, diversi micro strappi, disomogenea",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.7
Struttura_della_Pasta,TN330_2018-10-03,816.0,TN330,C0Q,TG_20,2018-10-03,2018,OK,"La frattura è bella, la grana è presente, con zone che tendono alla stiratura e alla foglia, e zone umide quasi gessate.","Bella frattura, grana presente, zona che tende allo stiratairato e alla foglia, zone umide quasi gessate","Bella frattura, grana presente, zona che tende allo stirato e alla foglia, zone umide quasi gessate ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.5
Struttura_della_Pasta,TN330_2018-10-03,817.0,TN330,C0Q,TG_24,2018-10-03,2018,OK,La pasta è granulosa e grossolana.,granulosa grossolana pero!,Grandiosa grossolana pero!,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-03/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-03\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.2
Struttura_della_Pasta,TN302_2018-10-10,818.0,TN302,C0A,Q_02,2018-10-10,2018,OK,La pasta non è regolare.,Non regolare,Non regolare,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.7
Struttura_della_Pasta,TN302_2018-10-10,819.0,TN302,C0A,Q_09,2018-10-10,2018,OK,"La frattura è molto regolare, con leggere stirature centrali.",Frattura molto regolare leggere stiratariature centrale,Frattura molto regolare leggere striature centrale ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.3
Struttura_della_Pasta,TN302_2018-10-10,,TN302,C0A,Q_10,2018-10-10,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8
Struttura_della_Pasta,TN302_2018-10-10,820.0,TN302,C0A,TG_04,2018-10-10,2018,OK,"La pasta presenta microocchiature fini, con una grana abbastanza fine e lievi andamenti di verso.",microocchiaturarocchiatura fine.  Grana abbastirataanza fine con lievi andamenti di verso,Microcchiatura fine.  Grana abbastanza fine con lievi andamenti di verso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-10\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.6
