attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Texture
Texture,TN330_2018-12-12,,TN330,C0Q,Q_02,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.54
Texture,TN330_2018-12-12,,TN330,C0Q,Q_09,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.9
Texture,TN330_2018-12-12,,TN330,C0Q,TG_04,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.26
Texture,TN330_2018-12-12,,TN330,C0Q,TG_11,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.38
Texture,TN330_2018-12-12,,TN330,C0Q,TG_13,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.84
Texture,TN330_2018-12-12,,TN330,C0Q,TG_14,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.02
Texture,TN330_2018-12-12,,TN330,C0Q,TG_19,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.02
Texture,TN330_2018-12-12,,TN330,C0Q,TG_20,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.02
Texture,TN330_2018-12-12,,TN330,C0Q,TG_26,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.94
Texture,TN330_2018-12-12,,TN330,C0Q,TG_35,2018-12-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P3a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P3b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.02
Texture,TN306_2019-01-09,,TN306,C0D,Q_02,2019-01-09,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.54
Texture,TN306_2019-01-09,788.0,TN306,C0D,Q_09,2019-01-09,2019,OK,"Il campione è morbido, con cristalli ben evidenti; asciutto all'inizio, tende a impastare e lascia un po' di residuo.",morbido con cristalli ben evidenti asciutto all'inizio tende un po ad impastrare e lascia un po di residuo,morbido con cristalli ben evidenti asciutto all'inizio tende un po ad impastrare e lascia un po di residuo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.48
Texture,TN306_2019-01-09,789.0,TN306,C0D,TG_04,2019-01-09,2019,OK,"Il campione è friabile e asciutto, con una microstruttura abbastanza fine; i cristalli sono presenti ma non numerosissimi, e impasta nel finale.","friabile, asciutto ma non troppo. Microstruttura abbastanza fine. cristalli non numerosissimi, presenti. impasta e ingozza nel finale","friabile, asciutto ma non troppo. Microstruttura abbastanza fine. cristalli non numerosissimi, presenti. impasta e ingozza nel finale",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.12
Texture,TN306_2019-01-09,,TN306,C0D,TG_05,2019-01-09,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7
Texture,TN306_2019-01-09,790.0,TN306,C0D,TG_08,2019-01-09,2019,OK,"Il campione presenta una buona durezza, con strutture e microstrutture ottimali; permane in bocca senza impastare.","durezza buona struttura e microstrutture ottimali, permane in bocca  con struttura e non si impasta","durezza buona struttura e microstrutture ottimali, permane in bocca  con struttura e non si impasta",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.98
Texture,TN306_2019-01-09,791.0,TN306,C0D,TG_11,2019-01-09,2019,OK,Il campione è inconsistente e privo di cristalli.,inconsistente e senza cristalli,inconsistente e senza cristalli,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.1
Texture,TN306_2019-01-09,792.0,TN306,C0D,TG_15,2019-01-09,2019,OK,Il campione risulta un po' adesivo.,un po' adesiva,un po- adesiva,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.72
Texture,TN306_2019-01-09,793.0,TN306,C0D,TG_20,2019-01-09,2019,OK,"Il campione è granuloso, solubile, mediamente duro, con una buona presenza di microcristalli e molto gradevole.","granuloso, solubile, mediamente duro, buona presenza di microcristalli, molto gradevole","granuloso, solubile, mediamente duro, buona presenza di microcristalli, molto gradevole",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,8.5
Texture,TN306_2019-01-09,794.0,TN306,C0D,TG_24,2019-01-09,2019,OK,Il campione è molto asciutto e pastoso.,molto asciutto e pastoso,molto asciutto e pastoso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.52
Texture,TN306_2019-01-09,795.0,TN306,C0D,TG_26,2019-01-09,2019,OK,Il campione è granuloso e leggermente pastoso.,granuloso legg pastoso,granuloso legg pastoso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P1b_306_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.76
Texture,TN307_2019-01-09,,TN307,C0E,Q_02,2019-01-09,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P2a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P2a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2b_307_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.54
Texture,TN307_2019-01-09,796.0,TN307,C0E,Q_09,2019-01-09,2019,OK,"Il campione è morbido, con cristalli evidenti; è pastoso ma non molto granuloso e poco solubile.",morbido con cristalli evidenti pastoso ma non molto granuloso e poso solubile,morbido con cristalli evidenti pastoso ma non molto granuloso e poso solubile,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P2a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P2a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2b_307_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.4
Texture,TN307_2019-01-09,797.0,TN307,C0E,TG_04,2019-01-09,2019,OK,"Il campione non è perfettamente friabile, cedevole al molare e morbido; i cristalli sono molto presenti, anche grossi.","non perfettamente friabile, cedevole al molare, morbido. Cristalli molto presenti, anche grossi, pure troppo","non perfettamente friabile, cedevole al molare, morbido. Cristalli molto presenti, anche grossi, pure troppo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P2a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P2a_307_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2a_307_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2b_307_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2a_307_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-09\\P2b_307_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.06
