attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Aroma
Aroma,TN306_2018-11-21,541.0,TN306,C0D,TG_19,2018-11-21,2018,OK,"È tostato male, con note di mandorla amara e brodo animale.","tostato male, mandorla amara, brodo animale","tostato male, mandorla amara, brodo animale",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.28
Aroma,TN306_2018-11-21,,TN306,C0D,TG_11,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.98
Aroma,TN314_2018-11-21,,TN314,C0I,TG_05,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.04
Aroma,TN314_2018-11-21,542.0,TN314,C0I,TG_24,2018-11-21,2018,OK,Ha note che ricordano l'emmenthal.,note da emmenthal...,note da emmenthal...,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.46
Aroma,TN314_2018-11-21,543.0,TN314,C0I,TG_14,2018-11-21,2018,OK,"Il campione presenta note fruttate, che arricchiscono l'aroma complessivo.",fruttato,fruttato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,8.02
Aroma,TN314_2018-11-21,544.0,TN314,C0I,TG_12,2018-11-21,2018,OK,Crosta.,crosta,crosta,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,7.48
Aroma,TN314_2018-11-21,,TN314,C0I,TG_13,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,7.54
Aroma,TN314_2018-11-21,,TN314,C0I,Q_02,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.52
Aroma,TN314_2018-11-21,545.0,TN314,C0I,TG_26,2018-11-21,2018,ILLEGGIBILE,,molto negativo,molto negativo,1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.5
Aroma,TN314_2018-11-21,546.0,TN314,C0I,TG_15,2018-11-21,2018,OK,Minestrone di verdura.,minestrone verdura,minestrone verdura,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,7.48
Aroma,TN314_2018-11-21,547.0,TN314,C0I,TG_19,2018-11-21,2018,OK,"Note di marcio, fermentato, animale.","note di marcio, fermentato, animale","note di marcio, fermantato, animale",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.86
Aroma,TN314_2018-11-21,,TN314,C0I,TG_11,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,8.74
Aroma,TN319_2018-11-21,,TN319,C0M,TG_05,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.58
Aroma,TN319_2018-11-21,548.0,TN319,C0M,TG_24,2018-11-21,2018,OK,Emmental e brodo.,"emmenthal, brodo","emmenthal, brodo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.28
Aroma,TN319_2018-11-21,549.0,TN319,C0M,TG_14,2018-11-21,2018,OK,"Il campione presenta un umami accentuato, con una leggera punta di stantio.","umami accentuato, leggera punta di stantio.","umami accentuato, leggera punta di stantio.",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.52
Aroma,TN319_2018-11-21,,TN319,C0M,TG_12,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,7.48
Aroma,TN319_2018-11-21,550.0,TN319,C0M,TG_13,2018-11-21,2018,OK,Non sa di grana.,non sa di grana,non sa di grana,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,4.96
Aroma,TN319_2018-11-21,,TN319,C0M,Q_02,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,7.18
Aroma,TN319_2018-11-21,551.0,TN319,C0M,TG_26,2018-11-21,2018,OK,Emmental.,emmental,emmental,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.5
Aroma,TN319_2018-11-21,552.0,TN319,C0M,TG_15,2018-11-21,2018,OK,"Il campione presenta note fermentate, che contribuiscono alla complessità dell'aroma.",fermentato,fermentato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.98
Aroma,TN319_2018-11-21,553.0,TN319,C0M,TG_19,2018-11-21,2018,OK,Propionico.,propionico,propionico,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,6.88
Aroma,TN319_2018-11-21,,TN319,C0M,TG_11,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5a_319_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P5b_319_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.86
Aroma,TN323_2018-11-21,,TN323,C0N,TG_05,2018-11-21,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.86
Aroma,TN323_2018-11-21,554.0,TN323,C0N,TG_24,2018-11-21,2018,OK,"Il campione presenta note di burro e grana, che arricchiscono l'aroma.","burro, grana","burro, grana",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,7.96
Aroma,TN323_2018-11-21,555.0,TN323,C0N,TG_14,2018-11-21,2018,OK,"Il campione presenta note di insilato e crosta, tipiche del Grana Trentino.","insilato, crosta","insilato, crosta",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-11-21\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Aroma.csv,5.98
