attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Sapore
Sapore,TN302_2018-10-31,679.0,TN302,C0A,TG_13,2018-10-31,2018,OK,Il sapore del Grana Trentino DOP presenta una punta di piccantezza e una nota salata.,"punta di piccantecante, SALATO","punta di piccante, SALATO",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7
Sapore,TN302_2018-10-31,680.0,TN302,C0A,TG_19,2018-10-31,2018,OK,Il sapore del Grana Trentino DOP è dolce e presenta una nota di umami.,dolce e umami,dolce e umami,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.54
Sapore,TN302_2018-10-31,681.0,TN302,C0A,TG_26,2018-10-31,2018,OK,"Piccante e salato, non equilibrati.",piccantecante salato non equilibratorati,piccante salato non equilibrati,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,5.98
Sapore,TN302_2018-10-31,682.0,TN302,C0A,TG_14,2018-10-31,2018,OK,Il sapore del Grana Trentino DOP presenta una leggera tendenza salata e un intenso umami.,leggera tendenza salata e umami intenso,leggera tendenza salata e umami intenso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7
Sapore,TN302_2018-10-31,683.0,TN302,C0A,TG_04,2018-10-31,2018,OK,"L'acido spicca, ma è anche dolce, con salato basso.","acido che spiccanteca, ma anche dolce, salato basso","acido che spicca, ma anche dolce, salato basso",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.2
Sapore,TN302_2018-10-31,684.0,TN302,C0A,TG_24,2018-10-31,2018,OK,"Il sapore è medio equilibrato, con un finale amarognolo e una persistenza piacevole.","medio equilibratorio, finale amarognolo...persistente","medio equilibrio, finale amarognolo...persistente",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.64
Sapore,TN302_2018-10-31,685.0,TN302,C0A,Q_02,2018-10-31,2018,OK,"Il formaggio tende all'amaro, con note acide e piccanti.",tendente all'amaro acido piccantecante,tendente all'amaro acido piccante,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.52
Sapore,TN305_2018-10-31,686.0,TN305,C0C,TG_20,2018-10-31,2018,CONFORME,"Il Grana Trentino DOP offre una sensazione gustativa nella media, con una freschezza che rende l'assaggio piacevole.","nella media, sensazione rinfrescante","nella media, sensazione rinfrescante",0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7
Sapore,TN305_2018-10-31,687.0,TN305,C0C,TG_08,2018-10-31,2018,OK,Il formaggio presenta una leggera piccantezza.,leggermente piccantecante,leggermente piccante,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.66
Sapore,TN305_2018-10-31,688.0,TN305,C0C,Q_09,2018-10-31,2018,OK,Il sapore è caratterizzato da una marcata piccantezza.,piccantecante,piccante,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.76
Sapore,TN305_2018-10-31,689.0,TN305,C0C,TG_11,2018-10-31,2018,OK,Il formaggio ha un sapore piccante e tostato.,piccantecante e cotto,piccante e cotto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,4.54
Sapore,TN305_2018-10-31,,TN305,C0C,TG_13,2018-10-31,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.78
Sapore,TN305_2018-10-31,690.0,TN305,C0C,TG_19,2018-10-31,2018,OK,"Il sapore è salato, con una leggera piccantezza, ma non troppo persistente.","salato, un po' piccantecante però non troppo persistente","salato, un po' piccante però non troppo persistente",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.48
Sapore,TN305_2018-10-31,691.0,TN305,C0C,TG_26,2018-10-31,2018,OK,Non c'è equilibrio tra il piccante e il salato.,non equilibrato piccantec e salato,non equilib picc e salato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.52
Sapore,TN305_2018-10-31,692.0,TN305,C0C,TG_14,2018-10-31,2018,OK,Il formaggio presenta una leggera piccantezza.,un po' piccantecante,un po' piccante,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7
Sapore,TN305_2018-10-31,693.0,TN305,C0C,TG_04,2018-10-31,2018,OK,"È poco rotondo e forse manca di umami, ma nel complesso è equilibrato.","poco rotondo, forse manca umami, nel complesso equilibratorato","poco rotondo, forse manca umami, nel complesso equilibrato",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.08
Sapore,TN305_2018-10-31,694.0,TN305,C0C,TG_24,2018-10-31,2018,OK,"Il sapore è leggermente saporito e piccante, ma nel complesso equilibrato.","leggermente saporito e piccantecante, ma nel complesso equilibratorio...","leggermente saporito e piccante, ma nel complesso equilibrio...",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.42
Sapore,TN305_2018-10-31,,TN305,C0C,Q_02,2018-10-31,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,5.5
Sapore,TN306_2018-10-31,695.0,TN306,C0D,TG_20,2018-10-31,2018,OK,L'umami è troppo evidente.,umami troppo evidente,umami troppo evidente,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.46
Sapore,TN306_2018-10-31,696.0,TN306,C0D,TG_08,2018-10-31,2018,OK,Il sapore è equilibrato tra le diverse note.,"equilibratorato tra le diverse note,","equilibrato tra le diverse note,",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,8.08
Sapore,TN306_2018-10-31,,TN306,C0D,Q_09,2018-10-31,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,7.78
Sapore,TN306_2018-10-31,697.0,TN306,C0D,TG_11,2018-10-31,2018,OK,Ha un sapore di latte fresco.,latte fresco,latte fresco,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.82
Sapore,TN306_2018-10-31,698.0,TN306,C0D,TG_13,2018-10-31,2018,OK,"Il sapore è salato, con una leggera piccantezza sulla lingua.","salato, leggermente piccantecante sulla lingua","salato, leggermente piccante sulla lingua",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-31/P3a_306_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3a_306_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-10-31\\P3b_306_grana.bmp""]",,,,Commenti TOT_2018_Sapore.csv,6.82
